"TIME","SEX","AGE","GEO","UNIT","ICD10","Value","Flag and Footnotes"
"2014","Males","65 years or over","Turkey","Rate","Dementia","6.58","d"
"2014","Females","Total","European Union - 28 countries (2013-2020)","Rate","Dementia","33.53",""
"2014","Females","Total","Belgium","Rate","Dementia","36.25",""
"2014","Females","Total","Bulgaria","Rate","Dementia","0.34",""
"2014","Females","Total","Czechia","Rate","Dementia","12.87",""
"2014","Females","Total","Denmark","Rate","Dementia","53.67",""
"2014","Females","Total","Germany (until 1990 former territory of the FRG)","Rate","Dementia","35.95",""
"2014","Females","Total","Estonia","Rate","Dementia","2.73",""
"2014","Females","Total","Ireland","Rate","Dementia","52.13",""
"2014","Females","Total","Greece","Rate","Dementia","5.26",""
"2014","Females","Total","Spain","Rate","Dementia","37.18",""
"2014","Females","Total","France","Rate","Dementia","22.8",""
"2014","Females","Total","Croatia","Rate","Dementia","16.47",""
"2014","Females","Total","Italy","Rate","Dementia","22.59",""
"2014","Females","Total","Cyprus","Rate","Dementia","25.15",""
"2014","Females","Total","Latvia","Rate","Dementia","9.86",""
"2014","Females","Total","Lithuania","Rate","Dementia","2.77",""
"2014","Females","Total","Luxembourg","Rate","Dementia","34.34",""
"2014","Females","Total","Hungary","Rate","Dementia","32.94",""
"2014","Females","Total","Malta","Rate","Dementia","44.81",""
"2014","Females","Total","Netherlands","Rate","Dementia","72.65",""
"2014","Females","Total","Austria","Rate","Dementia","11.63",""
"2014","Females","Total","Poland","Rate","Dementia","0.54",""
"2014","Females","Total","Portugal","Rate","Dementia","22.44",""
"2014","Females","Total","Romania","Rate","Dementia",":",""
"2014","Females","Total","Slovenia","Rate","Dementia",":",""
"2014","Females","Total","Slovakia","Rate","Dementia","25.04",""
"2014","Females","Total","Finland","Rate","Dementia","38.94",""
"2014","Females","Total","Sweden","Rate","Dementia","59.19",""
"2014","Females","Total","Iceland","Rate","Dementia","34.39",""
"2014","Females","Total","Liechtenstein","Rate","Dementia","6.23",""
"2014","Females","Total","Norway","Rate","Dementia","50.98",""
"2014","Females","Total","Switzerland","Rate","Dementia","56.71",""
"2014","Females","Total","United Kingdom","Rate","Dementia","80.17",""
"2014","Females","Total","Serbia","Rate","Dementia","16.6",""
"2014","Females","Total","Turkey","Rate","Dementia","1.16","d"
"2014","Females","Less than 65 years","European Union - 28 countries (2013-2020)","Rate","Dementia","0.18",""
"2014","Females","Less than 65 years","Belgium","Rate","Dementia","0.24",""
"2014","Females","Less than 65 years","Bulgaria","Rate","Dementia","0",""
"2014","Females","Less than 65 years","Czechia","Rate","Dementia","0.06",""
"2014","Females","Less than 65 years","Denmark","Rate","Dementia","0.53",""
"2014","Females","Less than 65 years","Germany (until 1990 former territory of the FRG)","Rate","Dementia","0.21",""
"2014","Females","Less than 65 years","Estonia","Rate","Dementia","0",""
"2014","Females","Less than 65 years","Ireland","Rate","Dementia","0.45",""
"2014","Females","Less than 65 years","Greece","Rate","Dementia","0.16",""
"2014","Females","Less than 65 years","Spain","Rate","Dementia","0.31",""
"2014","Females","Less than 65 years","France","Rate","Dementia","0.1",""
"2014","Females","Less than 65 years","Croatia","Rate","Dementia","0.1",""
"2014","Females","Less than 65 years","Italy","Rate","Dementia","0.13",""
"2014","Females","Less than 65 years","Cyprus","Rate","Dementia","0",""
"2014","Females","Less than 65 years","Latvia","Rate","Dementia","0",""
"2014","Females","Less than 65 years","Lithuania","Rate","Dementia","0",""
"2014","Females","Less than 65 years","Luxembourg","Rate","Dementia","0",""
"2014","Females","Less than 65 years","Hungary","Rate","Dementia","0.39",""
"2014","Females","Less than 65 years","Malta","Rate","Dementia","1.02",""
"2014","Females","Less than 65 years","Netherlands","Rate","Dementia","0.46",""
"2014","Females","Less than 65 years","Austria","Rate","Dementia","0.06",""
"2014","Females","Less than 65 years","Poland","Rate","Dementia","0.01",""
"2014","Females","Less than 65 years","Portugal","Rate","Dementia","0.22",""
"2014","Females","Less than 65 years","Romania","Rate","Dementia",":",""
"2014","Females","Less than 65 years","Slovenia","Rate","Dementia",":",""
"2014","Females","Less than 65 years","Slovakia","Rate","Dementia","0.17",""
"2014","Females","Less than 65 years","Finland","Rate","Dementia","0.09",""
"2014","Females","Less than 65 years","Sweden","Rate","Dementia","0.27",""
"2014","Females","Less than 65 years","Iceland","Rate","Dementia","0.8",""
"2014","Females","Less than 65 years","Liechtenstein","Rate","Dementia","0",""
"2014","Females","Less than 65 years","Norway","Rate","Dementia","0.16",""
"2014","Females","Less than 65 years","Switzerland","Rate","Dementia","0.09",""
"2014","Females","Less than 65 years","United Kingdom","Rate","Dementia","0.32",""
"2014","Females","Less than 65 years","Serbia","Rate","Dementia","0.1",""
"2014","Females","Less than 65 years","Turkey","Rate","Dementia","0.01",""
"2014","Females","65 years or over","European Union - 28 countries (2013-2020)","Rate","Dementia","171.2",""
"2014","Females","65 years or over","Belgium","Rate","Dementia","184.9",""
"2014","Females","65 years or over","Bulgaria","Rate","Dementia","1.72",""
"2014","Females","65 years or over","Czechia","Rate","Dementia","65.74",""
"2014","Females","65 years or over","Denmark","Rate","Dementia","273.08",""
"2014","Females","65 years or over","Germany (until 1990 former territory of the FRG)","Rate","Dementia","183.53",""
"2014","Females","65 years or over","Estonia","Rate","Dementia","13.99",""
"2014","Females","65 years or over","Ireland","Rate","Dementia","265.47",""
"2014","Females","65 years or over","Greece","Rate","Dementia","26.34",""
"2014","Females","65 years or over","Spain","Rate","Dementia","189.38",""
"2014","Females","65 years or over","France","Rate","Dementia","116.51",""
"2014","Females","65 years or over","Croatia","Rate","Dementia","84.04",""
"2014","Females","65 years or over","Italy","Rate","Dementia","115.3",""
"2014","Females","65 years or over","Cyprus","Rate","Dementia","128.95",""
"2014","Females","65 years or over","Latvia","Rate","Dementia","50.55",""
"2014","Females","65 years or over","Lithuania","Rate","Dementia","14.21",""
"2014","Females","65 years or over","Luxembourg","Rate","Dementia","176.1",""
"2014","Females","65 years or over","Hungary","Rate","Dementia","167.3",""
"2014","Females","65 years or over","Malta","Rate","Dementia","225.59",""
"2014","Females","65 years or over","Netherlands","Rate","Dementia","370.71",""
"2014","Females","65 years or over","Austria","Rate","Dementia","59.42",""
"2014","Females","65 years or over","Poland","Rate","Dementia","2.73",""
"2014","Females","65 years or over","Portugal","Rate","Dementia","114.16",""
"2014","Females","65 years or over","Romania","Rate","Dementia",":",""
"2014","Females","65 years or over","Slovenia","Rate","Dementia",":",""
"2014","Females","65 years or over","Slovakia","Rate","Dementia","127.7",""
"2014","Females","65 years or over","Finland","Rate","Dementia","199.31",""
"2014","Females","65 years or over","Sweden","Rate","Dementia","302.45",""
"2014","Females","65 years or over","Iceland","Rate","Dementia","173.08",""
"2014","Females","65 years or over","Liechtenstein","Rate","Dementia","31.93",""
"2014","Females","65 years or over","Norway","Rate","Dementia","260.76",""
"2014","Females","65 years or over","Switzerland","Rate","Dementia","290.47",""
"2014","Females","65 years or over","United Kingdom","Rate","Dementia","409.81",""
"2014","Females","65 years or over","Serbia","Rate","Dementia","84.74",""
"2014","Females","65 years or over","Turkey","Rate","Dementia","5.93","d"
"2015","Total","Total","European Union - 28 countries (2013-2020)","Rate","Dementia","37.99",""
"2015","Total","Total","Belgium","Rate","Dementia","40.59",""
"2015","Total","Total","Bulgaria","Rate","Dementia","0.34",""
"2015","Total","Total","Czechia","Rate","Dementia","17.01",""
"2015","Total","Total","Denmark","Rate","Dementia","53.71",""
"2015","Total","Total","Germany (until 1990 former territory of the FRG)","Rate","Dementia","43.48",""
"2015","Total","Total","Estonia","Rate","Dementia","2.16",""
"2015","Total","Total","Ireland","Rate","Dementia","56.3",""
"2015","Total","Total","Greece","Rate","Dementia","7.8",""
"2015","Total","Total","Spain","Rate","Dementia","40.89",""
"2015","Total","Total","France","Rate","Dementia","26.21",""
"2015","Total","Total","Croatia","Rate","Dementia","18.29",""
"2015","Total","Total","Italy","Rate","Dementia","26.45",""
"2015","Total","Total","Cyprus","Rate","Dementia","28.75",""
"2015","Total","Total","Latvia","Rate","Dementia","11.78",""
"2015","Total","Total","Lithuania","Rate","Dementia","3.13",""
"2015","Total","Total","Luxembourg","Rate","Dementia","47.43",""
"2015","Total","Total","Hungary","Rate","Dementia","37.64",""
"2015","Total","Total","Malta","Rate","Dementia","42.07",""
"2015","Total","Total","Netherlands","Rate","Dementia","75.86",""
"2015","Total","Total","Austria","Rate","Dementia","13.82",""
"2015","Total","Total","Poland","Rate","Dementia","0.71",""
"2015","Total","Total","Portugal","Rate","Dementia","29.18",""
"2015","Total","Total","Romania","Rate","Dementia",":",""
"2015","Total","Total","Slovenia","Rate","Dementia","0.05",""
"2015","Total","Total","Slovakia","Rate","Dementia","17.91",""
"2015","Total","Total","Finland","Rate","Dementia","39.81",""
"2015","Total","Total","Sweden","Rate","Dementia","58.23",""
"2015","Total","Total","Iceland","Rate","Dementia","29.56",""
"2015","Total","Total","Liechtenstein","Rate","Dementia",":",""
"2015","Total","Total","Norway","Rate","Dementia","53.29",""
"2015","Total","Total","Switzerland","Rate","Dementia","61.53",""
"2015","Total","Total","United Kingdom","Rate","Dementia","88.22",""
"2015","Total","Total","Serbia","Rate","Dementia","17.19",""
"2015","Total","Total","Turkey","Rate","Dementia","1","d"
"2015","Total","Less than 65 years","European Union - 28 countries (2013-2020)","Rate","Dementia","0.24",""
"2015","Total","Less than 65 years","Belgium","Rate","Dementia","0.36",""
"2015","Total","Less than 65 years","Bulgaria","Rate","Dementia","0",""
"2015","Total","Less than 65 years","Czechia","Rate","Dementia","0.21",""
"2015","Total","Less than 65 years","Denmark","Rate","Dementia","0.29",""
"2015","Total","Less than 65 years","Germany (until 1990 former territory of the FRG)","Rate","Dementia","0.29",""
"2015","Total","Less than 65 years","Estonia","Rate","Dementia","0",""
"2015","Total","Less than 65 years","Ireland","Rate","Dementia","0.66",""
"2015","Total","Less than 65 years","Greece","Rate","Dementia","0.34",""
"2015","Total","Less than 65 years","Spain","Rate","Dementia","0.29",""
"2015","Total","Less than 65 years","France","Rate","Dementia","0.16",""
"2015","Total","Less than 65 years","Croatia","Rate","Dementia","0.23",""
"2015","Total","Less than 65 years","Italy","Rate","Dementia","0.18",""
"2015","Total","Less than 65 years","Cyprus","Rate","Dementia","0",""
"2015","Total","Less than 65 years","Latvia","Rate","Dementia","0.24",""
"2015","Total","Less than 65 years","Lithuania","Rate","Dementia","0.04",""
"2015","Total","Less than 65 years","Luxembourg","Rate","Dementia","0",""
"2015","Total","Less than 65 years","Hungary","Rate","Dementia","0.61",""
"2015","Total","Less than 65 years","Malta","Rate","Dementia","0",""
"2015","Total","Less than 65 years","Netherlands","Rate","Dementia","0.39",""
"2015","Total","Less than 65 years","Austria","Rate","Dementia","0.08",""
"2015","Total","Less than 65 years","Poland","Rate","Dementia","0.02",""
"2015","Total","Less than 65 years","Portugal","Rate","Dementia","0.25",""
"2015","Total","Less than 65 years","Romania","Rate","Dementia",":",""
"2015","Total","Less than 65 years","Slovenia","Rate","Dementia","0",""
"2015","Total","Less than 65 years","Slovakia","Rate","Dementia","0.14",""
"2015","Total","Less than 65 years","Finland","Rate","Dementia","0.13",""
"2015","Total","Less than 65 years","Sweden","Rate","Dementia","0.2",""
"2015","Total","Less than 65 years","Iceland","Rate","Dementia","0",""
"2015","Total","Less than 65 years","Liechtenstein","Rate","Dementia",":",""
"2015","Total","Less than 65 years","Norway","Rate","Dementia","0.1",""
"2015","Total","Less than 65 years","Switzerland","Rate","Dementia","0.26",""
"2015","Total","Less than 65 years","United Kingdom","Rate","Dementia","0.41",""
"2015","Total","Less than 65 years","Serbia","Rate","Dementia","0.04",""
"2015","Total","Less than 65 years","Turkey","Rate","Dementia","0.01",""
"2015","Total","65 years or over","European Union - 28 countries (2013-2020)","Rate","Dementia","193.86",""
"2015","Total","65 years or over","Belgium","Rate","Dementia","206.64",""
"2015","Total","65 years or over","Bulgaria","Rate","Dementia","1.77",""
"2015","Total","65 years or over","Czechia","Rate","Dementia","86.37",""
"2015","Total","65 years or over","Denmark","Rate","Dementia","274.25",""
"2015","Total","65 years or over","Germany (until 1990 former territory of the FRG)","Rate","Dementia","221.77",""
"2015","Total","65 years or over","Estonia","Rate","Dementia","11.06",""
"2015","Total","65 years or over","Ireland","Rate","Dementia","285.98",""
"2015","Total","65 years or over","Greece","Rate","Dementia","38.61",""
"2015","Total","65 years or over","Spain","Rate","Dementia","208.5",""
"2015","Total","65 years or over","France","Rate","Dementia","133.78",""
"2015","Total","65 years or over","Croatia","Rate","Dementia","92.84",""
"2015","Total","65 years or over","Italy","Rate","Dementia","134.88",""
"2015","Total","65 years or over","Cyprus","Rate","Dementia","147.43",""
"2015","Total","65 years or over","Latvia","Rate","Dementia","59.42",""
"2015","Total","65 years or over","Lithuania","Rate","Dementia","15.88",""
"2015","Total","65 years or over","Luxembourg","Rate","Dementia","243.25",""
"2015","Total","65 years or over","Hungary","Rate","Dementia","190.52",""
"2015","Total","65 years or over","Malta","Rate","Dementia","215.73",""
"2015","Total","65 years or over","Netherlands","Rate","Dementia","387.41",""
"2015","Total","65 years or over","Austria","Rate","Dementia","70.58",""
"2015","Total","65 years or over","Poland","Rate","Dementia","3.56",""
"2015","Total","65 years or over","Portugal","Rate","Dementia","148.59",""
"2015","Total","65 years or over","Romania","Rate","Dementia",":",""
"2015","Total","65 years or over","Slovenia","Rate","Dementia","0.24",""
"2015","Total","65 years or over","Slovakia","Rate","Dementia","91.27",""
